ganancias,titulo_pelicula,vote_average,vote_count,mes_estreno,dia_semana,year_estreno
0,saving shiloh,6.5,5,abril,miercoles,2006
0,the last summer of la boyita,6.9,8,noviembre,jueves,2009
0,pray the devil back to hell,7.0,3,noviembre,viernes,2008
16504936,"tomorrow, when the war began",6.2,195,agosto,domingo,2010
400062750,tron: legacy,6.3,2895,diciembre,viernes,2010
18124262,another year,7.0,97,noviembre,viernes,2010
0,it's alive iii: island of the alive,4.6,12,enero,jueves,1987
0,forever amber,5.7,3,enero,viernes,1947
0,billy the kid,3.6,7,mayo,viernes,1941
0,cooperstown,5.0,1,enero,martes,1993
48668908,how do you know,4.9,229,diciembre,viernes,2010
8454301,barney's version,7.2,131,enero,martes,2010
1275162,soo,6.1,9,marzo,jueves,2007
4882577,the company men,6.4,218,enero,jueves,2010
0,the mad miss manton,5.6,5,enero,viernes,1938
0,riffraff,4.0,2,enero,viernes,1936
0,dying breed,5.0,28,abril,sabado,2008
0,the great waltz,5.0,1,noviembre,viernes,1938
0,mother and child,6.7,46,noviembre,sabado,2009
0,adventures of power,5.7,11,enero,domingo,2008
0,how to seduce difficult women,4.5,4,enero,viernes,2009
0,the catered affair,5.9,7,junio,jueves,1956
0,life in flight,5.0,2,septiembre,viernes,2008
0,zerophillia,5.1,15,enero,jueves,2005
0,duelist,6.2,18,septiembre,jueves,2005
0,kuroneko,7.2,41,febrero,sabado,1968
0,glue,6.2,6,febrero,jueves,2006
0,under the sun of satan,5.5,15,mayo,jueves,1987
0,the one-armed swordsman,6.8,23,julio,miercoles,1967
0,top of the food chain,5.8,5,septiembre,sabado,1999
0,i saw the devil,7.6,534,agosto,jueves,2010
0,late night trains,5.8,14,abril,miercoles,1975
0,unmade beds,6.1,12,septiembre,miercoles,2009
0,hannie caulder,6.3,30,noviembre,lunes,1971
0,the breach,6.5,7,agosto,miercoles,1970
0,stars in my crown,4.8,5,mayo,jueves,1950
0,mickey one,5.8,6,septiembre,lunes,1965
0,trash humpers,5.0,24,septiembre,sabado,2009
0,demonic toys,4.7,27,marzo,jueves,1992
0,life is all you get,7.3,7,marzo,jueves,1997
0,we are the night,6.1,89,enero,jueves,2010
0,the desert of the tartars,6.9,11,enero,jueves,1976
0,the valley of the bees,7.1,15,mayo,viernes,1968
0,"sarah, plain and tall",5.7,6,febrero,domingo,1991
0,new york confidential,4.4,4,febrero,martes,1955
0,a garfield christmas special,6.7,15,diciembre,lunes,1987
23081726,faster,6.1,577,noviembre,martes,2010
0,the insect woman,7.5,14,noviembre,sabado,1963
0,pigs and battleships,6.0,18,enero,sabado,1961
0,on the silver globe,8.5,13,enero,domingo,1988
0,little big soldier,6.5,77,febrero,domingo,2010
5129058,rabbit hole,6.8,167,diciembre,jueves,2010
0,nights and weekends,6.9,9,enero,martes,2008
0,elena and her men,4.8,5,septiembre,miercoles,1956
0,the home song stories,7.5,3,febrero,viernes,2007
0,convict 13,6.6,14,enero,miercoles,1920
310650600,little fockers,5.5,1092,diciembre,martes,2010
0,chori chori chupke chupke,5.5,16,marzo,viernes,2001
0,the return of the king,5.1,9,mayo,domingo,1980
1100000,baghban,6.0,21,enero,miercoles,2003
0,the tiger's tail,5.3,8,septiembre,martes,2006
0,blood and concrete,7.3,2,septiembre,viernes,1991
0,klown,6.6,45,diciembre,jueves,2010
0,nude nuns with big guns,3.8,44,septiembre,viernes,2010
3218666,the last circus,6.6,95,diciembre,viernes,2010
0,the most dangerous man in america: daniel ellsberg and the pentagon papers,7.6,10,enero,viernes,2009
0,the scarecrow,7.4,17,diciembre,miercoles,1920
0,mujhse shaadi karogi,6.7,23,julio,viernes,2004
0,mission to moscow,4.0,4,mayo,sabado,1943
0,stalin,5.3,17,noviembre,sabado,1992
0,tere bin laden,6.7,14,julio,viernes,2010
0,disco dancer,5.5,6,diciembre,viernes,1982
0,toothless,5.2,14,enero,domingo,1997
0,topper takes a trip,6.3,3,diciembre,jueves,1938
0,white material,7.3,33,marzo,miercoles,2010
20719452,mao's last dancer,6.8,29,enero,jueves,2009
89519780,burlesque,6.9,581,noviembre,martes,2010
0,the polar bear king,5.8,9,noviembre,jueves,1991
145570830,the secret world of arrietty,7.4,701,julio,viernes,2010
5476793,tucker and dale vs evil,7.3,860,enero,viernes,2010
0,malice in wonderland,5.6,20,enero,jueves,2009
0,princess aurora,5.4,15,enero,sabado,2005
201584140,yogi bear,5.2,228,diciembre,sabado,2010
0,funky forest: the first contact,6.0,15,enero,martes,2005
0,"django, kill! (if you live shoot!)",4.9,12,mayo,miercoles,1967
0,merrill's marauders,5.7,16,marzo,viernes,1962
0,early spring,8.2,6,enero,domingo,1956
0,the pixar story,7.7,66,agosto,martes,2007
0,trouble in mind,6.8,7,enero,martes,1985
0,cochochi,5.0,3,abril,martes,2007
0,white wedding,6.8,17,noviembre,miercoles,1989
0,embodiment of evil,5.9,8,agosto,viernes,2008
0,"it's not me, i swear!",6.9,13,septiembre,viernes,2008
0,navajo joe,5.4,20,noviembre,viernes,1966
0,this night i'll possess your corpse,6.5,14,marzo,lunes,1967
0,bad ronald,6.1,15,enero,miercoles,1974
0,c(r)ook,6.4,9,noviembre,jueves,2004
0,hardcover,5.5,2,abril,miercoles,2008
0,band baaja baaraat,6.6,32,diciembre,viernes,2010
0,kaho naa... pyaar hai,6.7,25,enero,viernes,2000
0,made in dagenham,6.6,94,septiembre,sabado,2010
187716,waste land,7.6,34,enero,domingo,2010
0,pee-wee's playhouse christmas special,5.8,4,diciembre,domingo,1988
0,asphalt,8.3,9,marzo,martes,1929
0,the bingo long traveling all-stars & motor kings,6.4,9,julio,viernes,1976
0,the goat,7.0,21,mayo,sabado,1921
0,skidoo,4.8,4,diciembre,jueves,1968
0,the boat,6.0,15,noviembre,jueves,1921
0,cirque du soleil: varekai,8.7,3,enero,martes,2003
0,rasputin,5.4,13,marzo,sabado,1996
28200,who is harry nilsson (and why is everybody talkin' about him?),7.6,12,enero,martes,2010
0,train,4.8,36,enero,jueves,2008
0,mujhse dosti karoge!,6.1,15,agosto,jueves,2002
0,main prem ki diwani hoon,4.4,7,junio,jueves,2003
0,mister 880,7.4,4,septiembre,viernes,1950
0,"bread, love and dreams",6.7,10,diciembre,martes,1953
227817250,the green hornet,5.5,1274,enero,miercoles,2011
0,a gathering of eagles,6.4,7,junio,viernes,1963
0,the play house,6.9,22,enero,miercoles,1921
20348248,the way back,6.8,462,septiembre,viernes,2010
11087569,the warrior's way,6.3,138,diciembre,jueves,2010
0,seven thieves,6.4,9,marzo,sabado,1960
0,handsome harry,5.3,7,abril,sabado,2009
0,cops,6.9,28,marzo,miercoles,1922
0,agony: the life and death of rasputin,6.6,8,junio,domingo,1975
76000000,ghajini,6.9,84,diciembre,jueves,2008
0,fool n final,2.8,4,junio,viernes,2007
0,the young in heart,6.4,8,julio,miercoles,1938
0,orchestra wives,5.1,4,septiembre,viernes,1942
0,leningrad,5.7,26,enero,jueves,2009
0,fortress of war,7.4,52,noviembre,jueves,2010
26900000,hum aapke hain koun,6.1,21,agosto,viernes,1994
0,only two can play,5.8,10,enero,viernes,1962
0,chinaman,5.6,10,abril,viernes,2005
2340363,ong bak 3,5.2,96,mayo,miercoles,2010
88100000,season of the witch,5.2,756,enero,viernes,2011
0,ricky gervais live 4: science,7.3,9,noviembre,domingo,2010
0,hamsun,7.3,10,abril,viernes,1996
0,lola and billy the kid,6.8,7,febrero,viernes,1999
0,the princess and the goblin,5.0,14,diciembre,viernes,1992
0,"leon morin, priest",6.9,18,septiembre,viernes,1961
0,le silence de la mer,7.6,16,abril,viernes,1949
0,on the occasion of remembering the turning gate,7.8,12,marzo,viernes,2002
0,macario,7.3,9,mayo,lunes,1960
0,eros + massacre,7.8,11,enero,miercoles,1969
0,the spy in black,5.5,13,enero,sabado,1939
0,no return,5.8,6,septiembre,miercoles,2010
0,the marrying kind,7.8,4,febrero,viernes,1952
0,distance,7.8,9,mayo,sabado,2001
0,"je t'aime, je t'aime",6.3,16,abril,miercoles,1968
0,amer,6.5,42,septiembre,miercoles,2009
0,house of voices,5.2,27,junio,miercoles,2004
0,manon,8.0,8,marzo,miercoles,1949
174822320,cowboys & aliens,5.4,2054,julio,viernes,2011
3500000,emma's bliss,6.9,14,julio,domingo,2006
0,don't think about it,6.0,5,septiembre,sabado,2007
0,trog,4.3,9,enero,sabado,1970
0,gen 13,5.5,7,enero,lunes,2000
0,facing the truth,6.7,7,enero,jueves,2002
0,l'amour fou,6.8,8,septiembre,miercoles,2010
0,v2: dead angel,6.3,12,enero,jueves,2007
0,my wife's relations,6.0,13,mayo,lunes,1922
0,the blacksmith,6.9,11,julio,viernes,1922
0,away with words,6.3,4,agosto,sabado,1999
0,the strongest man in the world,5.1,15,enero,miercoles,1975
0,gung ho!,5.1,4,diciembre,lunes,1943
0,anything for her,6.7,71,diciembre,miercoles,2008
0,cracks,6.6,120,diciembre,viernes,2009
0,day & night,7.6,272,junio,jueves,2010
0,"russell peters: red, white and brown",7.2,12,enero,martes,2008
0,russell peters: outsourced,6.8,13,agosto,martes,2006
0,kismet,4.6,4,enero,domingo,1944
58,marwencol,6.8,15,marzo,viernes,2010
0,scorpio rising,7.4,27,enero,miercoles,1964
0,street angel,7.1,14,abril,lunes,1928
0,the frozen north,5.8,11,agosto,lunes,1922
0,the electric house,7.1,15,enero,domingo,1922
67112664,the dilemma,5.2,306,enero,jueves,2011
693181,frankie & alice,5.7,32,mayo,lunes,2010
2019000,the gorgeous hussy,2.5,2,agosto,viernes,1936
0,pete 'n' tillie,6.4,5,diciembre,domingo,1972
0,wicked little things,4.8,60,enero,domingo,2006
0,day dreams,6.6,14,noviembre,miercoles,1922
0,down argentine way,5.7,5,enero,viernes,1940
0,the europeans,5.5,4,mayo,martes,1979
0,my dear secretary,7.0,3,enero,miercoles,1949
0,good time max,6.4,11,enero,martes,2008
0,gravity,6.8,9,marzo,miercoles,2010
0,eight miles high,6.9,8,febrero,jueves,2007
0,treeless mountain,6.8,13,agosto,jueves,2009
0,decision at sundown,7.0,11,noviembre,domingo,1957
0,beware of a holy whore,6.6,9,agosto,sabado,1971
0,throw down,6.7,17,julio,jueves,2004
0,the nun,7.9,10,diciembre,sabado,1966
0,s21: the khmer rouge death machine,7.4,7,mayo,sabado,2003
349899,poetry,6.9,48,mayo,jueves,2010
0,birdwatchers,6.0,7,agosto,domingo,2008
0,wittgenstein,6.8,15,marzo,viernes,1993
0,history is made at night,4.6,7,marzo,viernes,1937
0,monte carlo,4.3,4,agosto,miercoles,1930
20666,"tuesday, after christmas",6.5,15,mayo,jueves,2010
0,short night of glass dolls,7.5,12,enero,jueves,1971
0,the housemaid,6.2,71,mayo,jueves,2010
0,message from space,5.9,7,abril,sabado,1978
161849460,limitless,7.1,3888,marzo,martes,2011
0,transcendent man,6.0,14,abril,sabado,2009
338987,happy people: a year in the taiga,7.6,37,septiembre,viernes,2010
0,carrie fisher: wishful drinking,7.0,6,diciembre,viernes,2010
0,bandyta,6.3,3,enero,miercoles,1997
0,waxworks,6.4,7,noviembre,jueves,1924
0,shogun's ninja,5.3,4,noviembre,sabado,1980
0,samurai reincarnation,6.3,7,junio,sabado,1981
41162040,evangelion: 2.0 you can (not) advance,7.7,129,junio,viernes,2009
0,mademoiselle chambon,6.5,19,enero,miercoles,2009
0,the girl by the lake,6.7,22,septiembre,viernes,2007
0,the balloonatic,5.8,12,enero,lunes,1923
0,the love nest,6.6,17,marzo,jueves,1923
0,simple simon,7.6,36,septiembre,viernes,2010
0,aankhen,5.9,15,marzo,miercoles,2002
0,even the rain,6.7,72,septiembre,jueves,2010
42145,welcome to the rileys,6.5,141,enero,viernes,2010
0,it happened on fifth avenue,7.0,11,abril,sabado,1947
0,the organizer,7.7,13,enero,miercoles,1963
0,christmas holiday,6.0,12,enero,sabado,1944
0,the traveler,5.2,21,enero,viernes,2010
0,chain letter,3.9,37,enero,viernes,2010
0,zeitgeist: moving forward,6.9,70,enero,sabado,2011
0,look what's happened to rosemary's baby,2.0,7,enero,viernes,1976
0,speed & angels,3.3,3,febrero,viernes,2008
0,torch song,5.4,7,enero,jueves,1953
0,home alone 4,3.9,239,noviembre,sabado,2002
0,"rich, young and pretty",7.0,1,julio,lunes,1951
0,i knew it was you: rediscovering john cazale,7.4,17,enero,viernes,2009
0,the rains of ranchipur,4.0,1,marzo,viernes,1956
147780450,no strings attached,6.1,1367,enero,viernes,2011
0,boogie woogie,5.5,26,junio,miercoles,2009
85412900,the lincoln lawyer,7.0,923,marzo,jueves,2011
96047630,the rite,5.8,577,enero,viernes,2011
430041,dog pound,7.5,104,abril,sabado,2010
0,all star superman,6.8,121,febrero,martes,2011
0,harlequin,6.1,6,marzo,viernes,1980
0,and everything is going fine,5.7,10,junio,viernes,2010
0,eccentricities of a blonde-haired girl,6.1,12,febrero,martes,2009
0,tale of cinema,8.4,7,mayo,viernes,2005
0,hadewijch,6.8,16,noviembre,miercoles,2009
0,the 'maggie',6.6,9,febrero,jueves,1954
0,the devil's playground,8.0,7,agosto,jueves,1976
0,the day a pig fell into the well,7.4,8,mayo,sabado,1996
0,riot in cell block 11,6.7,11,febrero,domingo,1954
0,nickelodeon,6.4,7,diciembre,martes,1976
0,silent souls,6.6,21,junio,domingo,2010
0,the raid,5.6,5,agosto,miercoles,1954
0,"belphegor, phantom of the louvre",4.2,39,abril,miercoles,2001
0,kill!,7.0,17,junio,sabado,1968
0,virus x,3.6,7,enero,viernes,2010
0,thirty-five something,5.2,13,marzo,miercoles,2005
37000000,for colored girls,7.0,22,noviembre,viernes,2010
0,slave ship,6.3,2,junio,miercoles,1937
2500000,from prada to nada,5.0,87,enero,viernes,2011
0,young aphrodites,8.0,3,junio,jueves,1963
0,offspring,5.1,19,febrero,jueves,2009
0,legend of the eight samurai,5.4,5,diciembre,sabado,1983
20529194,country strong,5.9,80,diciembre,miercoles,2010
108609310,sanctum,5.8,347,febrero,jueves,2011
6861102,cedar rapids,5.9,135,febrero,viernes,2011
0,tongan ninja,4.9,4,noviembre,viernes,2002
0,mirrors 2,5.4,110,enero,lunes,2010
189712430,gnomeo & juliet,5.8,547,enero,jueves,2011
0,saps at sea,6.7,17,mayo,viernes,1940
0,elizabeth i,7.1,26,septiembre,jueves,2005
0,rage in heaven,5.6,6,marzo,viernes,1941
4349187,burke & hare,6.1,151,enero,viernes,2010
0,hands of the ripper,5.8,18,enero,domingo,1971
0,castaway on the moon,8.1,130,mayo,jueves,2009
0,army of crime,6.7,33,mayo,domingo,2009
1068682,vanishing on 7th street,4.8,165,septiembre,sabado,2010
0,slaughter,4.3,17,enero,viernes,2009
0,open house,4.8,15,agosto,martes,2010
0,glitterbug,8.0,3,marzo,sabado,1994
97552050,paul,6.5,1825,febrero,lunes,2011
0,submarino,7.0,44,septiembre,miercoles,2010
0,all the colors of the dark,6.8,17,febrero,lunes,1972
0,bellamy,6.1,14,febrero,miercoles,2009
0,the notorious landlady,6.0,9,abril,domingo,1962
0,szamanka,6.5,15,mayo,viernes,1996
0,what is it?,5.6,7,enero,jueves,2005
0,eight diagram pole fighter,7.4,17,febrero,viernes,1984
0,the asphyx,5.7,13,diciembre,martes,1972
0,midnight movies: from the margin to the mainstream,7.3,11,junio,martes,2006
0,hideaway (le refuge),6.2,20,septiembre,sabado,2009
0,three kingdoms: resurrection of the dragon,6.5,36,abril,jueves,2008
0,brother 2,7.2,39,enero,sabado,2000
14631377,desert flower,7.2,82,septiembre,jueves,2009
0,adrift in tokyo,7.2,19,noviembre,sabado,2007
0,the cold light of day,6.0,1,agosto,martes,1996
0,spider lilies,6.4,10,marzo,viernes,2007
0,on earth as it is in heaven,4.6,4,noviembre,viernes,1995
1500000,at long last love,5.6,8,marzo,sabado,1975
0,the infidel,6.0,45,septiembre,miercoles,2009
0,the punch bowl,6.4,41,enero,viernes,1944
0,run of the arrow,6.1,7,septiembre,jueves,1957
28931400,drive angry,5.3,608,febrero,jueves,2011
245724600,rango,6.6,2094,marzo,miercoles,2011
0,thunder bay,6.0,6,mayo,jueves,1953
6928068,take me home tonight,6.2,215,marzo,viernes,2011
0,confessions,7.6,233,junio,viernes,2010
127869380,the adjustment bureau,6.5,1677,marzo,jueves,2011
0,god on trial,8.2,14,septiembre,miercoles,2008
0,the long absence,5.7,6,mayo,miercoles,1961
0,lapland odyssey,6.6,27,enero,viernes,2010
0,the magus,6.6,6,diciembre,martes,1968
0,italianamerican,6.6,10,enero,martes,1974
215576,happythankyoumoreplease,6.4,89,enero,miercoles,2010
0,background to danger,6.8,2,julio,sabado,1943
0,the given word,7.2,9,abril,martes,1962
0,autumn leaves,6.1,8,agosto,miercoles,1956
35456,cropsey,6.1,58,abril,jueves,2010
83160740,hall pass,5.4,627,febrero,viernes,2011
27122040,the eagle,5.9,426,febrero,martes,2011
144492830,i am number four,5.9,1606,febrero,viernes,2011
0,the wild and wonderful whites of west virginia,6.5,27,abril,miercoles,2009
0,the assassin next door,5.4,19,abril,miercoles,2009
202466750,battle: los angeles,5.5,1462,marzo,martes,2011
0,night of the eagle,6.7,21,abril,miercoles,1962
0,dollars,6.6,10,diciembre,viernes,1971
80768,summer wars,7.4,265,agosto,sabado,2009
0,pooh's grand adventure: the search for christopher robin,6.3,47,agosto,martes,1997
0,liliom,6.7,6,enero,domingo,1930
0,rasen,5.3,24,enero,sabado,1998
17636260,norwegian wood,6.6,61,diciembre,sabado,2010
0,the sunset limited,7.1,110,febrero,sabado,2011
0,ninja cheerleaders,3.6,15,mayo,sabado,2008
9069,janky promoters,7.0,5,enero,viernes,2009
0,twenty-four eyes,7.7,16,septiembre,miercoles,1954
0,winnie the pooh and the honey tree,7.8,24,enero,sabado,1966
38992760,mars needs moms,5.6,202,marzo,miercoles,2011
0,scooby-doo! the mystery begins,5.7,91,septiembre,sabado,2009
0,twisted nerve,6.4,13,enero,martes,1968
0,the city of your final destination,5.7,9,marzo,sabado,2009
0,anna magdalena,7.5,2,mayo,jueves,1998
0,the bannen way,4.9,11,enero,miercoles,2010
0,scooby-doo! curse of the lake monster,5.5,66,enero,viernes,2010
21500000,black lightning,5.3,33,diciembre,jueves,2009
0,holy rollers,6.1,29,mayo,viernes,2010
0,the house of small cubes,7.9,90,julio,martes,2008
0,winnie the pooh and tigger too,8.1,10,septiembre,viernes,1974
0,the country teacher,6.8,8,marzo,jueves,2008
0,trapped ashes,4.9,9,septiembre,martes,2006
0,she and her cat: their standing points,6.3,34,enero,viernes,1999
0,closing the ring,6.3,20,septiembre,viernes,2007
0,hard ticket to hawaii,4.4,22,marzo,domingo,1987
63027680,elite squad: the enemy within,7.5,477,enero,viernes,2010
5151936,melissa p.,4.1,96,noviembre,viernes,2005
0,mesrine: public enemy #1,7.3,223,noviembre,miercoles,2008
0,the last lovecraft: relic of cthulhu,5.5,14,enero,sabado,2009
0,herb & dorothy,7.2,11,junio,viernes,2009
0,the wildest dream,6.9,13,agosto,viernes,2010
214918400,just go with it,6.3,1588,febrero,jueves,2011
1611000,trophy wife,6.1,105,noviembre,miercoles,2010
0,just buried,6.3,20,septiembre,domingo,2007
6467348,cave of forgotten dreams,7.1,85,septiembre,viernes,2010
89162160,red riding hood,5.7,958,marzo,viernes,2011
83615416,"big mommas: like father, like son",5.3,322,febrero,miercoles,2011
324138,super,6.6,446,septiembre,jueves,2010
0,taalla pohjantahden alla ii,7.3,3,septiembre,viernes,2010
4159678,troll hunter,6.7,590,enero,viernes,2010
147332700,source code,7.1,2752,marzo,miercoles,2011
0,casanova brown,6.3,6,agosto,miercoles,1944
0,kind lady,7.3,2,junio,miercoles,1951
0,wild is the wind,7.2,3,diciembre,miercoles,1957
89792504,sucker punch,5.9,1661,marzo,jueves,2011
0,devour,4.9,23,mayo,martes,2005
48132,putty hill,6.7,6,febrero,jueves,2010
0,that evening sun,6.7,15,noviembre,viernes,2009
0,essential killing,5.9,42,septiembre,lunes,2010
0,map of the sounds of tokyo,5.8,15,diciembre,miercoles,2009
0,the mourning forest,6.2,13,mayo,jueves,2007
0,the kings of mykonos,5.9,9,mayo,jueves,2010
1749457,chalet girl,6.4,209,febrero,miercoles,2011
0,the new daughter,5.2,109,diciembre,viernes,2009
3770657,black bread,6.9,33,enero,domingo,2010
0,alibi,3.3,4,abril,sabado,1929
12000000,winnie the pooh and a day for eeyore,5.9,9,enero,sabado,1983
0,games,6.0,3,septiembre,domingo,1967
0,noah's ark,5.0,4,noviembre,jueves,1928
0,beyond the front line,6.4,5,marzo,viernes,2004
0,goldene zeiten,4.7,5,junio,lunes,2006
0,breathing room,4.1,28,agosto,lunes,2008
0,diamond girl,3.3,4,julio,sabado,1998
0,burn*e,7.8,250,noviembre,lunes,2008
0,beneath hill 60,7.2,41,abril,jueves,2010
0,formosa betrayed,6.5,2,febrero,viernes,2010
0,what no one knows,5.4,8,febrero,lunes,2008
8212430,senna,8.1,282,enero,jueves,2010
50710400,death note: the last name,6.7,113,enero,sabado,2006
97009150,insidious,6.8,1775,septiembre,lunes,2010
876302,meek's cutoff,6.5,79,septiembre,domingo,2010
0,"arise, my love",6.7,3,noviembre,viernes,1940
748453,hobo with a shotgun,5.7,213,mayo,viernes,2011
0,night people,5.8,3,marzo,jueves,1954
30231200,l: change the world,5.9,74,enero,jueves,2008
10654385,win win,6.7,176,marzo,viernes,2011
0,the jericho mile,5.1,5,marzo,jueves,1979
0,room in rome,5.6,135,mayo,viernes,2010
0,wild rovers,6.4,10,junio,miercoles,1971
0,tribute to a bad man,6.5,6,marzo,viernes,1956
753808,the time that remains,6.3,9,agosto,miercoles,2009
0,the swimsuit issue,5.2,11,diciembre,jueves,2008
