presupuesto,id_pelicula,original_language,popularidad,fecha_de_estreno,ganancias,titulo_pelicula,vote_average,vote_count,mes_estreno,dia_semana,return_ROI,year_estreno
0,15356,english,5,2007-07-19,0,the girl next door,6.5,209,julio,jueves,0.0,2007
0,15281,english,1,2007-10-12,81368,king corn,6.8,12,enero,viernes,0.0,2007
185000000,217,english,13,2008-05-21,786636000,indiana jones and the kingdom of the crystal skull,5.7,2558,mayo,miercoles,4.2521,2008
0,13534,english,3,2007-01-25,0,how to rob a bank,6.2,35,enero,jueves,0.0,2007
0,85514,english,1,1958-02-08,0,the quiet american,5.3,7,febrero,sabado,0.0,1958
0,10120,english,2,2008-01-18,0,blonde and blonder,4.4,12,enero,viernes,0.0,2008
0,22498,english,1,2008-01-01,0,patti smith: dream of life,6.2,8,enero,martes,0.0,2008
0,37481,english,1,1959-07-01,0,day of the outlaw,5.7,16,julio,miercoles,0.0,1959
0,12808,english,1,2006-09-28,0,nina's heavenly delights,6.7,9,septiembre,jueves,0.0,2006
0,43145,english,1,1932-03-22,0,one hour with you,5.4,8,marzo,martes,0.0,1932
0,44260,english,1,2006-09-09,25,lake of fire,8.1,11,septiembre,sabado,0.0,2006
0,38282,Francespanish,1,2007-03-07,0,the witnesses,6.9,16,marzo,miercoles,0.0,2007
14100000,12245,english,6,2008-01-18,0,the oxford murders,5.7,191,enero,viernes,0.0,2008
0,10885,english,5,2008-03-21,0,shutter,5.3,184,marzo,viernes,0.0,2008
5400000,15378,english,2,2007-06-07,0,the grand,6.3,22,junio,jueves,0.0,2007
65000000,4564,english,9,2008-05-12,415252800,sex and the city,6.0,525,mayo,lunes,6.3885,2008
9000000,10665,english,9,2008-05-29,82391144,the strangers,6.0,509,mayo,jueves,9.1546,2008
4600000,10822,english,5,2007-05-18,0,savage grace,5.7,60,mayo,viernes,0.0,2007
0,13636,english,6,2008-05-30,307811,bigger stronger faster*,7.0,41,mayo,viernes,0.0,2008
750000,9022,english,10,2008-02-15,0,all the boys love mandy lane,5.7,211,febrero,viernes,0.0,2008
0,31512,japonespanish,3,2006-01-01,0,memories of matsuko,7.2,33,enero,domingo,0.0,2006
50000,14103,english,1,2008-04-29,0,allan quatermain and the temple of skulls,3.4,11,abril,martes,0.0,2008
130000000,9502,english,17,2008-06-04,631744600,kung fu panda,6.9,3231,junio,miercoles,4.8596,2008
0,130639,japonespanish,1,1974-01-01,0,extreme private eros: love song 1974,7.6,5,enero,martes,0.0,1974
0,74349,Pt,1,1969-05-20,0,antonio das mortes,6.0,13,mayo,martes,0.0,1969
0,14050,english,3,2008-05-28,0,recount,6.6,43,mayo,miercoles,0.0,2008
0,14019,Nl,4,2007-01-31,0,ex drummer,6.6,50,enero,miercoles,0.0,2007
0,15776,Da,1,2007-03-17,0,the art of crying,6.6,8,marzo,sabado,0.0,2007
0,17221,english,3,1950-07-07,0,where the sidewalk ends,6.5,36,julio,viernes,0.0,1950
0,29377,english,6,1955-10-01,0,blood alley,5.8,9,enero,sabado,0.0,1955
0,26119,english,2,1972-01-01,0,chato's land,6.7,33,enero,sabado,0.0,1972
0,42358,english,3,1970-12-18,0,cold sweat,5.3,11,diciembre,viernes,0.0,1970
0,50231,english,1,1959-10-01,0,the fbi story,4.5,7,enero,jueves,0.0,1959
0,4857,Francespanish,2,1968-08-14,0,"farewell, friend",6.4,18,agosto,miercoles,0.0,1968
0,37626,english,6,1976-08-01,0,st. ives,5.7,11,agosto,domingo,0.0,1976
0,48564,english,1,1968-05-29,0,villa rides,5.8,15,mayo,miercoles,0.0,1968
0,46189,english,4,1957-02-22,0,the wings of eagles,6.5,13,febrero,viernes,0.0,1957
0,95402,english,1,1958-01-01,0,lonelyhearts,3.8,4,enero,miercoles,0.0,1958
0,14305,english,6,2008-05-10,0,the andromeda strain,6.3,78,mayo,sabado,0.0,2008
0,20017,De,2,1975-01-01,0,wrong move,7.4,9,enero,miercoles,0.0,1975
90000000,10661,english,13,2008-06-05,201596300,you don't mess with the zohan,5.5,1068,junio,jueves,2.24,2008
0,13172,english,6,2008-06-06,0,the promotion,5.4,76,junio,viernes,0.0,2008
0,45791,english,1,2007-10-05,92,when did you last see your father?,6.8,14,enero,viernes,0.0,2007
5000000,9789,Italiano,4,2007-04-20,6463286,my brother is an only child,6.7,61,abril,viernes,1.2927,2007
5000000,13848,english,5,2007-05-21,0,stuck,6.1,53,mayo,lunes,0.0,2007
700000,3687,english,3,1974-07-30,0,flesh gordon,4.5,28,julio,martes,0.0,1974
0,22090,english,4,1977-12-16,0,telefon,5.9,17,diciembre,viernes,0.0,1977
0,2982,english,2,1960-07-13,0,the lost world,5.0,31,julio,miercoles,0.0,1960
0,45408,english,7,1985-07-11,0,the protector,5.7,34,julio,jueves,0.0,1985
0,37412,english,12,1959-06-10,0,warlock,6.7,30,junio,miercoles,0.0,1959
0,12912,english,7,2008-03-14,240476,chaos theory,6.2,127,marzo,viernes,0.0,2008
5000000,15691,english,5,1996-03-31,42000000,doctor who,6.0,64,marzo,domingo,8.4,1996
0,13206,english,1,2008-01-19,0,a complete history of my sexual failures,6.9,18,enero,sabado,0.0,2008
40000000,14392,chino,6,2007-12-12,0,the warlords,6.3,83,diciembre,miercoles,0.0,2007
1500000,18467,english,2,2007-01-01,0,spiral,6.6,23,enero,lunes,0.0,2007
0,14882,english,2,2007-01-22,0,hounddog,6.2,28,enero,lunes,0.0,2007
60000000,8645,english,6,2008-06-11,163403790,the happening,4.9,968,junio,miercoles,2.7234,2008
150000000,1724,english,19,2008-06-12,163712080,the incredible hulk,6.1,3086,junio,jueves,1.0914,2008
0,5759,english,2,2008-01-21,0,baghead,5.8,23,enero,lunes,0.0,2008
40000000,13405,chino,15,2008-07-03,7400000,the children of huang shi,6.5,53,julio,jueves,0.185,2008
0,49258,japonespanish,1,2004-03-13,0,quill:  the life of a guide dog,7.1,11,marzo,sabado,0.0,2004
180000000,10681,english,16,2008-06-22,521311870,wall*e,7.8,6439,junio,domingo,2.8962,2008
75000000,8909,english,12,2008-06-19,258270020,wanted,6.4,2583,junio,jueves,3.4436,2008
150000000,8960,english,11,2008-07-01,624029400,hancock,6.2,3050,julio,martes,4.1602,2008
500000,15728,english,2,2007-01-31,220151,boy culture,6.0,30,enero,miercoles,0.4403,2007
0,23676,english,1,2002-05-18,0,ten minutes older: the trumpet,6.8,8,mayo,sabado,0.0,2002
0,1938,english,10,1952-12-10,0,angel face,6.9,29,diciembre,miercoles,0.0,1952
0,75141,english,1,1974-05-24,0,huckleberry finn,6.1,4,mayo,viernes,0.0,1974
0,42473,english,1,1973-01-01,0,tom sawyer,6.3,21,enero,lunes,0.0,1973
0,13993,english,4,2008-05-09,0,turn the river,5.5,10,mayo,viernes,0.0,2008
80000000,11665,english,11,2008-06-19,230685460,get smart,6.0,1072,junio,jueves,2.8836,2008
1500000,13019,english,8,2007-09-05,0,young people fucking,5.9,73,septiembre,miercoles,0.0,2007
0,21074,english,1,2007-11-16,0,brick lane,5.2,15,noviembre,viernes,0.0,2007
0,22905,english,1,2006-01-01,0,the rape of europa,7.4,10,enero,domingo,0.0,2006
0,10748,english,5,2007-12-21,0,st. trinian's,5.6,148,diciembre,viernes,0.0,2007
89000,27509,english,1,1920-08-15,0,the penalty,6.6,11,agosto,domingo,0.0,1920
0,14949,english,1,2007-06-27,0,crossed tracks,6.6,9,junio,miercoles,0.0,2007
0,78998,english,1,1936-04-11,0,desire,5.2,9,abril,sabado,0.0,1936
0,12889,english,5,2008-06-24,0,futurama: the beast with a billion backs,6.9,156,junio,martes,0.0,2008
0,28681,english,2,1970-10-01,0,equinox,5.5,16,enero,jueves,0.0,1970
0,41850,english,1,2008-03-09,0,at the death house door,4.8,3,marzo,domingo,0.0,2008
0,51890,japonespanish,1,2003-07-19,0,battlefield baseball,4.9,12,julio,sabado,0.0,2003
0,26302,ruso,2,1969-10-01,0,the color of pomegranates,7.9,31,enero,miercoles,0.0,1969
259000,27506,english,1,1928-11-24,921000,west of zanzibar,6.2,5,noviembre,sabado,3.556,1928
103000,27505,english,1,1925-09-16,704000,the unholy three,5.8,11,septiembre,miercoles,6.835,1925
0,45512,english,1,1972-01-01,0,pocket money,5.3,6,enero,sabado,0.0,1972
0,13205,english,8,2006-01-26,0,bambi ii,6.0,199,enero,jueves,0.0,2006
0,13065,english,6,2008-09-16,0,finding amanda,5.2,13,septiembre,martes,0.0,2008
0,8359,english,5,2008-07-02,0,kit kittredge: an american girl,6.4,35,julio,miercoles,0.0,2008
0,13003,english,3,2008-07-04,0,gonzo: the life and work of dr. hunter s. thompson,7.2,29,julio,viernes,0.0,2008
6000000,13990,english,6,2008-07-03,2899975,the wackness,6.2,95,julio,jueves,0.4833,2008
0,15272,english,1,2007-09-30,783000,up the yangtze,6.4,7,septiembre,domingo,0.0,2007
0,80659,english,1,2001-12-20,0,get well soon,3.8,6,diciembre,jueves,0.0,2001
0,10842,japonespanish,3,2005-12-24,0,strange circus,7.1,47,diciembre,sabado,0.0,2005
0,72163,english,1,1945-07-19,0,along came jones,3.8,9,julio,jueves,0.0,1945
0,29882,english,2,1942-12-04,0,the black swan,6.1,17,diciembre,viernes,0.0,1942
0,40630,english,4,1964-10-03,0,cheyenne autumn,5.6,26,enero,sabado,0.0,1964
0,31658,english,1,1967-11-01,0,hour of the gun,5.7,16,noviembre,miercoles,0.0,1967
0,14349,english,12,2008-01-14,204660,sleepwalking,6.4,26,enero,lunes,0.0,2008
0,12172,english,5,2007-09-01,0,encounters at the end of the world,7.2,84,septiembre,sabado,0.0,2007
0,64131,Francespanish,4,1986-11-26,0,mauvais sang,6.9,32,noviembre,miercoles,0.0,1986
8000000,15125,english,2,2008-01-02,0,dante 01,5.1,39,enero,miercoles,0.0,2008
0,8847,english,2,2008-02-12,0,standard operating procedure,6.7,15,febrero,martes,0.0,2008
0,43869,english,1,1937-07-30,0,wee willie winkie,7.3,3,julio,viernes,0.0,1937
0,94525,japonespanish,1,1926-09-24,0,a page of madness,7.8,18,septiembre,viernes,0.0,1926
0,13009,english,5,2008-04-18,0,zombie strippers!,4.3,80,abril,viernes,0.0,2008
0,13675,english,4,1969-12-07,0,frosty the snowman,6.7,72,diciembre,domingo,0.0,1969
0,33588,english,1,2007-08-06,0,white light/black rain: the destruction of hiroshima and nagasaki,8.5,2,agosto,lunes,0.0,2007
0,16800,english,1,2008-01-18,0,roman polanski: wanted and desired,6.6,12,enero,viernes,0.0,2008
0,56224,english,1,2004-05-16,0,z channel: a magnificent obsession,7.4,12,mayo,domingo,0.0,2004
0,14111,english,2,2007-09-11,0,battle for haditha,6.0,39,septiembre,martes,0.0,2007
0,17479,ruso,2,2007-09-26,0,alexandra,6.0,10,septiembre,miercoles,0.0,2007
52000000,11631,english,11,2008-07-03,609841660,mamma mia!,6.4,1435,julio,jueves,11.7277,2008
0,20158,english,1,2007-09-28,0,ganes,5.5,8,septiembre,viernes,0.0,2007
11000000,8265,Francespanish,7,2008-01-09,53191890,welcome to the sticks,6.7,638,enero,miercoles,4.8356,2008
0,42718,japonespanish,1,1966-03-12,0,the pornographers,7.0,9,marzo,sabado,0.0,1966
0,15654,english,2,2007-06-25,83398,kabluey,6.2,18,junio,lunes,0.0,2007
0,14634,english,1,2007-09-12,473993,the stone angel,5.6,8,septiembre,miercoles,0.0,2007
0,14414,english,2,2007-09-10,0,honeydripper,5.3,8,septiembre,lunes,0.0,2007
0,428,De,1,2006-10-11,0,summer '04,5.5,4,enero,miercoles,0.0,2006
4300000,14145,english,3,2008-02-06,0,dark floors,4.6,50,febrero,miercoles,0.0,2008
0,9010,De,2,2004-01-01,0,silentium,7.2,22,enero,jueves,0.0,2004
0,13022,english,7,2007-11-08,0,rogue,6.2,151,noviembre,jueves,0.0,2007
0,68259,espanish,2,2005-03-11,0,the violin,6.5,11,marzo,viernes,0.0,2005
0,9783,english,3,2007-06-15,0,sublime,5.3,33,junio,viernes,0.0,2007
0,10190,english,3,2008-09-12,367638,towelhead,6.5,45,septiembre,viernes,0.0,2008
0,13353,english,7,1966-10-27,0,"it's the great pumpkin, charlie brown",7.3,84,enero,jueves,0.0,1966
0,16019,He,2,2008-07-03,0,lost islands,5.1,4,julio,jueves,0.0,2008
0,46531,english,5,1950-03-01,0,borderline,5.4,8,marzo,miercoles,0.0,1950
5200000,13614,Pl,4,2007-09-21,14723313,katyn,6.7,50,septiembre,viernes,2.8314,2007
0,4966,Pl,1,1999-10-18,0,pan tadeusz,5.3,6,enero,lunes,0.0,1999
45000000,88751,english,10,2008-07-10,101702060,journey to the center of the earth,5.8,1353,julio,jueves,2.26,2008
60000000,11260,english,12,2008-07-08,50650080,meet dave,5.1,381,julio,martes,0.8442,2008
0,13964,japonespanish,3,2008-02-07,0,the machine girl,6.4,68,febrero,jueves,0.0,2008
0,13692,english,2,2008-05-16,0,august,5.6,17,mayo,viernes,0.0,2008
20000000,13910,english,5,2007-09-13,8380329,death defying acts,5.5,59,septiembre,jueves,0.419,2007
0,10818,Francespanish,5,2007-05-17,0,water lilies,6.0,54,mayo,jueves,0.0,2007
0,14456,english,9,2007-08-16,4910682,shrooms,4.8,99,agosto,jueves,0.0,2007
0,15840,Da,4,2005-08-26,0,manslaughter,6.2,10,agosto,viernes,0.0,2005
0,15830,Da,2,2000-08-26,0,the bench,7.2,14,agosto,sabado,0.0,2000
0,25647,Ko,1,2007-04-26,0,breath,6.9,18,abril,jueves,0.0,2007
0,14898,Da,7,2007-08-22,0,just another love story,6.4,18,agosto,miercoles,0.0,2007
0,12416,Da,10,2007-03-13,0,the substitute,5.7,19,marzo,martes,0.0,2007
2400000,572,No,7,2005-03-10,0,next door,6.6,42,marzo,jueves,0.0,2005
0,36226,De,3,1976-11-16,0,chinese roulette,7.0,13,noviembre,martes,0.0,1976
0,13021,english,1,2007-01-01,0,flakes,5.6,22,enero,lunes,0.0,2007
20000000,16007,japonespanish,10,2006-06-17,27793200,death note,6.8,163,junio,sabado,1.3897,2006
0,158800,english,1,1961-12-27,0,a majority of one,5.5,2,diciembre,miercoles,0.0,1961
0,18035,english,2,2007-09-13,0,moving mcallister,4.9,15,septiembre,jueves,0.0,2007
0,43253,english,1,1957-04-02,0,the tall t,7.1,26,abril,martes,0.0,1957
0,14820,english,6,2007-01-05,153205,music within,6.7,18,enero,viernes,0.0,2007
15000000,6687,english,12,2008-01-18,5926410,transsiberian,6.5,197,enero,viernes,0.3951,2008
37000000,11802,english,6,2008-07-17,63800344,space chimps,5.1,102,julio,jueves,1.7243,2008
6500000,2002,Francespanish,3,2007-05-30,0,the last mistress,6.2,15,mayo,miercoles,0.0,2007
7000000,12914,english,8,2008-07-29,0,stargate: continuum,6.8,151,julio,martes,0.0,2008
130000000,13183,english,17,2009-03-05,185258980,watchmen,7.0,2892,marzo,jueves,1.4251,2009
0,116333,english,6,1999-10-07,0,bravo two zero,5.3,15,enero,jueves,0.0,1999
0,13255,english,1,2008-02-15,0,conspiracy,5.3,10,febrero,viernes,0.0,2008
0,14154,english,13,2008-07-29,0,war games: the dead code,5.1,47,julio,martes,0.0,2008
0,12247,english,5,2007-10-01,0,shotgun stories,6.9,58,enero,lunes,0.0,2007
2000000,22100,english,3,2007-05-01,0,watching the detectives,6.6,17,mayo,martes,0.0,2007
0,19244,english,1,2007-10-25,0,mr. untouchable,6.8,6,enero,jueves,0.0,2007
0,32008,english,1,1961-03-31,0,blast of silence,7.4,17,marzo,viernes,0.0,1961
2900000,13012,english,9,2008-07-17,0,felon,7.1,239,julio,jueves,0.0,2008
65000000,12133,english,9,2008-07-25,128107640,step brothers,6.5,1084,julio,viernes,1.9709,2008
20000000,12568,english,11,2008-07-25,13204291,brideshead revisited,6.2,55,julio,viernes,0.6602,2008
30000000,8836,english,10,2008-07-24,68369430,the x files: i want to believe,5.5,534,julio,jueves,2.279,2008
5000000,13259,english,1,2008-07-25,0,american teen,6.5,16,julio,viernes,0.0,2008
0,14048,english,8,2008-07-25,2957978,man on wire,7.5,282,julio,viernes,0.0,2008
0,18846,english,1,1968-12-19,0,the little drummer boy,6.1,18,diciembre,jueves,0.0,1968
0,10898,english,2,2000-08-30,0,the little mermaid ii: return to the sea,5.9,342,agosto,miercoles,0.0,2000
0,13541,english,10,2008-03-23,0,the colour of magic,6.4,52,marzo,domingo,0.0,2008
9364800,11910,english,4,2006-12-18,0,hogfather,6.9,41,diciembre,lunes,0.0,2006
0,17245,english,6,2006-05-23,0,mulberry street,5.3,39,mayo,martes,0.0,2006
0,30112,chino,3,2007-02-16,0,lost in beijing,6.4,15,febrero,viernes,0.0,2007
8000000,12192,english,5,2008-04-11,0,pathology,5.6,147,abril,viernes,0.0,2008
0,70846,japonespanish,2,1998-09-01,0,love & pop,7.0,10,septiembre,martes,0.0,1998
700000,16725,english,3,2007-02-08,31576,the tracey fragments,5.9,36,febrero,jueves,0.0451,2007
0,117129,japonespanish,1,1983-05-04,0,the family game,5.3,6,mayo,miercoles,0.0,1983
0,15865,espanish,4,2007-09-01,0,the zone,6.3,26,septiembre,sabado,0.0,2007
0,14061,english,6,2008-05-15,0,the edge of love,6.1,81,mayo,jueves,0.0,2008
0,85685,english,1,1929-03-31,0,the godless girl,7.5,2,marzo,domingo,0.0,1929
0,43680,ruso,3,1988-01-01,0,heart of a dog,7.1,38,enero,viernes,0.0,1988
0,16700,english,2,2006-09-11,0,bonneville,5.9,16,septiembre,lunes,0.0,2006
145000000,1735,english,14,2008-07-01,401128640,the mummy: tomb of the dragon emperor,5.2,1418,julio,martes,2.7664,2008
21000000,10187,english,5,2008-08-01,17600000,swing vote,5.8,66,agosto,viernes,0.8381,2008
15000000,10185,english,13,2008-08-07,3533227,the midnight meat train,6.0,294,agosto,jueves,0.2355,2008
0,10183,english,5,2008-08-01,0,frozen river,6.7,99,agosto,viernes,0.0,2008
0,31082,english,1,2006-01-01,0,sixty six,6.4,10,enero,domingo,0.0,2006
5000000,13996,english,3,2008-08-06,4040588,bottle shock,6.6,60,agosto,miercoles,0.8081,2008
15000000,5038,english,10,2008-08-15,96408660,vicky cristina barcelona,6.7,1050,agosto,viernes,6.4272,2008
3500000,13851,english,10,2008-07-03,0,batman: gotham knight,6.7,171,julio,jueves,0.0,2008
0,19877,japonespanish,3,1986-03-08,18000000,fist of the north star,7.0,40,marzo,sabado,0.0,1986
0,28273,japonespanish,1,1961-10-29,0,the end of summer,7.9,18,enero,domingo,0.0,1961
4200000,15859,Ko,5,2004-11-05,0,a moment to remember,7.6,75,noviembre,viernes,0.0,2004
1182273,31922,english,2,1991-09-10,0,year of the gun,4.2,9,septiembre,martes,0.0,1991
0,14654,Francespanish,2,2006-10-04,0,in paris,6.7,25,enero,miercoles,0.0,2006
10000000,13251,english,13,2007-02-13,0,the walker,5.0,26,febrero,martes,0.0,2007
0,1661,De,2,1999-09-30,0,gigantics,7.9,28,septiembre,jueves,0.0,1999
0,41245,Ko,2,1999-12-31,0,peppermint candy,7.7,41,diciembre,viernes,0.0,1999
27000000,10189,english,8,2008-08-06,101624840,pineapple express,6.6,1169,agosto,miercoles,3.7639,2008
80341000,12289,chino,12,2008-07-10,127814610,red cliff,7.1,207,julio,jueves,1.5909,2008
0,45579,english,1,1977-12-18,0,the world's greatest lover,6.0,9,diciembre,domingo,0.0,1977
0,15069,english,11,2007-05-19,0,wdz,5.5,43,mayo,sabado,0.0,2007
0,2012,De,2,2007-10-02,0,silent light,7.1,27,enero,martes,0.0,2007
0,18056,english,2,2007-01-01,0,the take,5.4,8,enero,lunes,0.0,2007
27000000,10188,english,5,2008-08-06,44352416,the sisterhood of the traveling pants 2,6.1,244,agosto,miercoles,1.6427,2008
0,13300,english,5,2008-08-08,194287,hell ride,5.5,55,agosto,viernes,0.0,2008
13000000,11671,english,7,2008-08-08,14894347,elegy,6.4,73,agosto,viernes,1.1457,2008
0,15208,english,4,2008-07-04,0,bathory: countess of blood,5.5,32,julio,viernes,0.0,2008
0,15662,english,1,2008-06-13,0,quid pro quo,6.0,6,junio,viernes,0.0,2008
0,22029,english,3,1973-02-07,0,black caesar,5.7,21,febrero,miercoles,0.0,1973
0,13649,english,7,2007-08-17,7000000,high school musical 2,6.1,884,agosto,viernes,0.0,2007
92000000,7446,english,9,2008-08-09,188072660,tropic thunder,6.5,1707,agosto,sabado,2.0443,2008
0,14878,english,8,2008-04-28,0,the objective,5.8,56,abril,lunes,0.0,2008
8500000,12180,english,9,2008-08-05,68282850,star wars: the clone wars,5.8,434,agosto,martes,8.0333,2008
0,13107,english,6,2008-08-15,1829917,henry poole is here,5.8,64,agosto,viernes,0.0,2008
0,29568,Francespanish,1,2007-09-14,0,in the city of sylvia,6.9,9,septiembre,viernes,0.0,2007
8000000,13256,english,7,2008-08-07,2033165,mutant chronicles,5.1,142,agosto,jueves,0.2541,2008
2000000,8885,He,8,2008-06-25,11125849,waltz with bashir,7.8,294,junio,miercoles,5.5629,2008
4000000,13310,aleman,7,2008-01-26,10785801,let the right one in,7.5,997,enero,sabado,2.6965,2008
0,12621,english,6,2008-01-21,0,hamlet 2,6.1,56,enero,lunes,0.0,2008
45000000,10483,english,14,2008-08-22,73762510,death race,6.0,1205,agosto,viernes,1.6392,2008
25000000,12620,english,10,2008-08-22,70442940,the house bunny,5.6,548,agosto,viernes,2.8177,2008
0,13579,english,5,2008-08-22,0,the longshots,6.5,11,agosto,viernes,0.0,2008
15000000,10186,english,9,2008-08-20,8762890,the rocker,5.6,159,agosto,miercoles,0.5842,2008
0,15320,english,1,2008-01-19,0,i.o.u.s.a.,7.0,15,enero,sabado,0.0,2008
35000000,13515,english,9,2008-08-15,72436440,mirrors,6.0,494,agosto,viernes,2.0696,2008
0,5592,Francespanish,2,2007-08-08,0,a girl cut in two,6.0,19,agosto,miercoles,0.0,2007
25000000,13956,english,5,2008-08-15,0,fly me to the moon,4.4,46,agosto,viernes,0.0,2008
0,43389,Italiano,1,1950-12-06,0,variety lights,6.6,11,diciembre,miercoles,0.0,1950
0,31018,english,1,2002-01-01,0,path to war,5.9,10,enero,martes,0.0,2002
3800000,13637,japonespanish,9,2007-09-15,2725258,sukiyaki western django,6.3,79,septiembre,sabado,0.7172,2007
0,18116,english,1,2007-01-18,0,american zombie,4.9,10,enero,jueves,0.0,2007
0,15661,english,2,2008-05-09,0,noise,5.5,20,mayo,viernes,0.0,2008
0,13564,english,15,2007-10-03,0,return to house on haunted hill,5.1,58,enero,miercoles,0.0,2007
0,14566,english,6,2005-05-11,0,feed,5.7,38,mayo,miercoles,0.0,2005
0,14298,english,2,2008-08-22,0,somers town,6.9,24,agosto,viernes,0.0,2008
37000000,4944,english,13,2008-09-05,163720060,burn after reading,6.5,1251,septiembre,viernes,4.4249,2008
25000000,13805,english,12,2008-08-29,14109284,disaster movie,3.1,250,agosto,viernes,0.5644,2008
70000000,9381,english,9,2008-08-20,72108610,babylon a.d.,5.4,687,agosto,miercoles,1.0301,2008
22000000,13291,english,8,2008-08-23,23530832,traitor,6.6,210,agosto,sabado,1.0696,2008
7000000,13991,english,10,2008-08-28,6230276,college,4.8,48,agosto,jueves,0.89,2008
0,22319,english,1,2008-01-20,0,trouble the water,6.4,7,enero,domingo,0.0,2008
16000000,13972,english,7,2008-09-12,50007544,the women,4.6,96,septiembre,viernes,3.1255,2008
0,16182,english,8,1989-12-24,0,the woman in black,6.7,43,diciembre,domingo,0.0,1989
0,14771,english,6,2008-05-31,0,the onion movie,6.1,50,mayo,sabado,0.0,2008
